Iteration,Last func val,Incumbent Value val,Time,Cum Train Time,Last func test,Incumbent Value test
3,-1.3517792971578857,-1.9151457960764324,1.4998846054077148,30.0,-1.3517792971578857,-1.9151457960764324
4,-0.27379074479397736,-1.9151457960764324,1.8393020629882812,35.0,-0.27379074479397736,-1.9151457960764324
5,-0.24853920845247618,-1.9151457960764324,2.1848385334014893,40.0,-0.24853920845247618,-1.9151457960764324
6,-1.0916744951246264,-1.9151457960764324,2.5402612686157227,45.0,-1.0916744951246264,-1.9151457960764324
7,-0.8257983746580737,-1.9151457960764324,2.897928237915039,50.0,-0.8257983746580737,-1.9151457960764324
8,-0.6100776972608477,-1.9151457960764324,3.2657299041748047,55.0,-0.6100776972608477,-1.9151457960764324
9,-0.20560406671648546,-1.9151457960764324,3.6396994590759277,60.0,-0.20560406671648546,-1.9151457960764324
10,-0.22941680653343294,-1.9151457960764324,4.021318435668945,65.0,-0.22941680653343294,-1.9151457960764324
11,-0.26414002217350463,-1.9151457960764324,4.410554885864258,70.0,-0.26414002217350463,-1.9151457960764324
12,-1.2337001282566356,-1.9151457960764324,4.7580952644348145,75.0,-1.2337001282566356,-1.9151457960764324
13,-0.7129840234126891,-1.9151457960764324,5.166136741638184,80.0,-0.7129840234126891,-1.9151457960764324
14,-0.6745790952035634,-1.9151457960764324,5.580758810043335,85.0,-0.6745790952035634,-1.9151457960764324
15,-0.06458252565773696,-1.9151457960764324,6.004902362823486,90.0,-0.06458252565773696,-1.9151457960764324
16,-0.4798001498560257,-1.9151457960764324,6.441045761108398,95.0,-0.4798001498560257,-1.9151457960764324
17,-0.040018416023539206,-1.9151457960764324,6.884265899658203,100.0,-0.040018416023539206,-1.9151457960764324
18,-0.49959426002449353,-1.9151457960764324,7.335569858551025,105.0,-0.49959426002449353,-1.9151457960764324
19,-0.5092563197250931,-1.9151457960764324,7.804733514785767,110.0,-0.5092563197250931,-1.9151457960764324
20,-0.8707696118517024,-1.9151457960764324,8.286985874176025,115.0,-0.8707696118517024,-1.9151457960764324
21,-1.1037447616950262,-1.9151457960764324,8.778058290481567,120.0,-1.1037447616950262,-1.9151457960764324
22,-0.45123331802508243,-1.9151457960764324,9.283872604370117,125.0,-0.45123331802508243,-1.9151457960764324
23,-0.1524791714633072,-1.9151457960764324,9.800421714782715,130.0,-0.1524791714633072,-1.9151457960764324
24,-0.8158883995758014,-1.9151457960764324,10.338483333587646,135.0,-0.8158883995758014,-1.9151457960764324
25,-1.4141236941902866,-1.9151457960764324,10.766990661621094,140.0,-1.4141236941902866,-1.9151457960764324
26,-1.0217355032859585,-1.9151457960764324,11.326954126358032,145.0,-1.0217355032859585,-1.9151457960764324
27,-0.044157343421313736,-1.9151457960764324,11.881537914276123,150.0,-0.044157343421313736,-1.9151457960764324
28,-1.980284354073713,-1.980284354073713,12.402852058410645,155.0,-1.980284354073713,-1.980284354073713
29,-0.8574117279566523,-1.980284354073713,12.905860900878906,160.0,-0.8574117279566523,-1.980284354073713
30,-0.561582718309029,-1.980284354073713,13.423662900924683,165.0,-0.561582718309029,-1.980284354073713
31,-1.7459840260756068,-1.980284354073713,13.866031408309937,170.0,-1.7459840260756068,-1.980284354073713
32,-0.6654595650759456,-1.980284354073713,14.32496690750122,175.0,-0.6654595650759456,-1.980284354073713
33,-0.5568152554741223,-1.980284354073713,14.78583574295044,180.0,-0.5568152554741223,-1.980284354073713
34,-0.7608072342861919,-1.980284354073713,15.22763442993164,185.0,-0.7608072342861919,-1.980284354073713
35,-1.6173055210747291,-1.980284354073713,15.808132886886597,190.0,-1.6173055210747291,-1.980284354073713
36,-2.299124097434334,-2.299124097434334,16.333205938339233,195.0,-2.299124097434334,-2.299124097434334
37,-0.5384816394155532,-2.299124097434334,16.73215389251709,200.0,-0.5384816394155532,-2.299124097434334
38,-1.974250714862576,-2.299124097434334,17.120287895202637,205.0,-1.974250714862576,-2.299124097434334
39,-1.5727118890047953,-2.299124097434334,17.539190530776978,210.0,-1.5727118890047953,-2.299124097434334
40,-1.2181581485590633,-2.299124097434334,17.978418588638306,215.0,-1.2181581485590633,-2.299124097434334
41,-0.31097072132909914,-2.299124097434334,18.41017246246338,220.0,-0.31097072132909914,-2.299124097434334
42,-1.3116173982717951,-2.299124097434334,18.859893083572388,225.0,-1.3116173982717951,-2.299124097434334
43,-0.48796340973611685,-2.299124097434334,19.26006317138672,230.0,-0.48796340973611685,-2.299124097434334
44,-0.30146533609762627,-2.299124097434334,19.698506832122803,235.0,-0.30146533609762627,-2.299124097434334
45,-0.19884636637738096,-2.299124097434334,20.134257793426514,240.0,-0.19884636637738096,-2.299124097434334
46,-2.106978396951151,-2.299124097434334,20.581512928009033,245.0,-2.106978396951151,-2.299124097434334
47,-0.22126565298194534,-2.299124097434334,21.018481016159058,250.0,-0.22126565298194534,-2.299124097434334
48,-0.9627692676232215,-2.299124097434334,21.489920139312744,255.0,-0.9627692676232215,-2.299124097434334
49,-1.1634529369588302,-2.299124097434334,21.94932460784912,260.0,-1.1634529369588302,-2.299124097434334
0,2.200240707765259,2.200240707765259,0.3740100860595703,15.0,2.200240707765259,2.200240707765259
1,9.490988293017146,2.200240707765259,0.6095554828643799,20.0,9.490988293017146,2.200240707765259
2,3.056401333220322,2.200240707765259,0.8452463150024414,25.0,3.056401333220322,2.200240707765259
3,1.4563484916332334,1.4563484916332334,1.08674955368042,30.0,1.4563484916332334,1.4563484916332334
4,5.81888625681368,1.4563484916332334,1.3359992504119873,35.0,5.81888625681368,1.4563484916332334
5,10.97772780827927,1.4563484916332334,1.6057207584381104,40.0,10.97772780827927,1.4563484916332334
6,0.813117283215566,0.813117283215566,1.8581187725067139,45.0,0.813117283215566,0.813117283215566
7,3.618597360137595,0.813117283215566,2.1190929412841797,50.0,3.618597360137595,0.813117283215566
8,9.567378479540745,0.813117283215566,2.3699698448181152,55.0,9.567378479540745,0.813117283215566
9,10.86815198988655,0.813117283215566,2.63936185836792,60.0,10.86815198988655,0.813117283215566
10,7.528536918007821,0.813117283215566,2.9175846576690674,65.0,7.528536918007821,0.813117283215566
11,0.5909558722883006,0.5909558722883006,3.2015256881713867,70.0,0.5909558722883006,0.5909558722883006
12,3.5208172995048717,0.5909558722883006,3.4911656379699707,75.0,3.5208172995048717,0.5909558722883006
13,13.83990995214736,0.5909558722883006,3.789595127105713,80.0,13.83990995214736,0.5909558722883006
14,4.180616531411097,0.5909558722883006,4.0930798053741455,85.0,4.180616531411097,0.5909558722883006
15,3.787301942696056,0.5909558722883006,4.406330585479736,90.0,3.787301942696056,0.5909558722883006
16,7.41585861640006,0.5909558722883006,4.728625297546387,95.0,7.41585861640006,0.5909558722883006
17,4.159893188061256,0.5909558722883006,5.060676574707031,100.0,4.159893188061256,0.5909558722883006
18,19.654737342588877,0.5909558722883006,5.396933555603027,105.0,19.654737342588877,0.5909558722883006
19,55.5534195753298,0.5909558722883006,5.744422197341919,110.0,55.5534195753298,0.5909558722883006
20,12.373074336064269,0.5909558722883006,6.109898805618286,115.0,12.373074336064269,0.5909558722883006
21,20.793797010211804,0.5909558722883006,6.4824182987213135,120.0,20.793797010211804,0.5909558722883006
22,4.301733592185753,0.5909558722883006,6.866907358169556,125.0,4.301733592185753,0.5909558722883006
23,16.103502956218794,0.5909558722883006,7.262912750244141,130.0,16.103502956218794,0.5909558722883006
24,8.939195864744896,0.5909558722883006,7.679134368896484,135.0,8.939195864744896,0.5909558722883006
25,6.322665358157243,0.5909558722883006,8.106309652328491,140.0,6.322665358157243,0.5909558722883006
26,19.528004879038676,0.5909558722883006,8.469610214233398,145.0,19.528004879038676,0.5909558722883006
27,19.792485543130507,0.5909558722883006,8.879894733428955,150.0,19.792485543130507,0.5909558722883006
28,19.842288099625936,0.5909558722883006,9.131829738616943,155.0,19.842288099625936,0.5909558722883006
29,12.038781921451893,0.5909558722883006,9.38502311706543,160.0,12.038781921451893,0.5909558722883006
30,5.496278547530641,0.5909558722883006,9.64772367477417,165.0,5.496278547530641,0.5909558722883006
31,17.815216363433485,0.5909558722883006,9.939505100250244,170.0,17.815216363433485,0.5909558722883006
32,9.534041778408993,0.5909558722883006,10.339709758758545,175.0,9.534041778408993,0.5909558722883006
33,43.06965994063471,0.5909558722883006,10.727265357971191,180.0,43.06965994063471,0.5909558722883006
34,4.472789545901739,0.5909558722883006,11.083828687667847,185.0,4.472789545901739,0.5909558722883006
35,0.9743690858719293,0.5909558722883006,11.390096426010132,190.0,0.9743690858719293,0.5909558722883006
36,5.597779632906666,0.5909558722883006,11.707159757614136,195.0,5.597779632906666,0.5909558722883006
37,0.9617640691142584,0.5909558722883006,12.028449535369873,200.0,0.9617640691142584,0.5909558722883006
38,5.030135539022379,0.5909558722883006,12.361513137817383,205.0,5.030135539022379,0.5909558722883006
39,1.6857181823786964,0.5909558722883006,12.72139286994934,210.0,1.6857181823786964,0.5909558722883006
40,19.782485981282655,0.5909558722883006,13.038930416107178,215.0,19.782485981282655,0.5909558722883006
41,0.6416960283321479,0.5909558722883006,13.361706733703613,220.0,0.6416960283321479,0.5909558722883006
42,7.923349705599178,0.5909558722883006,13.705612897872925,225.0,7.923349705599178,0.5909558722883006
43,14.987352625167333,0.5909558722883006,14.120854377746582,230.0,14.987352625167333,0.5909558722883006
44,7.135354154070465,0.5909558722883006,14.472978353500366,235.0,7.135354154070465,0.5909558722883006
45,1.0826704439166557,0.5909558722883006,14.819558143615723,240.0,1.0826704439166557,0.5909558722883006
46,14.104433335652867,0.5909558722883006,15.198843955993652,245.0,14.104433335652867,0.5909558722883006
47,1.4331870004495366,0.5909558722883006,15.582555294036865,250.0,1.4331870004495366,0.5909558722883006
48,24.815922433781928,0.5909558722883006,15.990082740783691,255.0,24.815922433781928,0.5909558722883006
49,1.3659140578537072,0.5909558722883006,16.373514652252197,260.0,1.3659140578537072,0.5909558722883006
0,-5.8471392553398385,-6.224579008675868,0.4608333110809326,15.0,-5.8471392553398385,-6.224579008675868
1,-5.865572456833187,-6.224579008675868,0.7595195770263672,20.0,-5.865572456833187,-6.224579008675868
2,-7.928934135251942,-7.928934135251942,1.0644516944885254,25.0,-7.928934135251942,-7.928934135251942
3,-7.482533817201841,-7.928934135251942,1.468149185180664,30.0,-7.482533817201841,-7.928934135251942
4,-6.759322503980833,-7.928934135251942,1.7874667644500732,35.0,-6.759322503980833,-7.928934135251942
5,-6.351930725205124,-7.928934135251942,2.22110652923584,40.0,-6.351930725205124,-7.928934135251942
6,-7.115095684970075,-7.928934135251942,2.556171417236328,45.0,-7.115095684970075,-7.928934135251942
7,-7.5561980788492775,-7.928934135251942,2.897864818572998,50.0,-7.5561980788492775,-7.928934135251942
8,-7.522218058680053,-7.928934135251942,3.250438690185547,55.0,-7.522218058680053,-7.928934135251942
9,-7.715911780394643,-7.928934135251942,3.612694025039673,60.0,-7.715911780394643,-7.928934135251942
10,-7.709107005649185,-7.928934135251942,3.930065393447876,65.0,-7.709107005649185,-7.928934135251942
11,-7.021443149247864,-7.928934135251942,4.17364764213562,70.0,-7.021443149247864,-7.928934135251942
12,-7.7332943981923865,-7.928934135251942,4.422490119934082,75.0,-7.7332943981923865,-7.928934135251942
13,-8.08301933878761,-8.08301933878761,4.676729202270508,80.0,-8.08301933878761,-8.08301933878761
14,-7.3411798595995075,-8.08301933878761,4.939940690994263,85.0,-7.3411798595995075,-8.08301933878761
15,-7.143724999032345,-8.08301933878761,5.20873761177063,90.0,-7.143724999032345,-8.08301933878761
16,-8.333595918393577,-8.333595918393577,5.48870587348938,95.0,-8.333595918393577,-8.333595918393577
17,-8.167053112001193,-8.333595918393577,5.776210069656372,100.0,-8.167053112001193,-8.333595918393577
18,-7.745489027570165,-8.333595918393577,6.067788600921631,105.0,-7.745489027570165,-8.333595918393577
19,-8.224005786257184,-8.333595918393577,6.3666346073150635,110.0,-8.224005786257184,-8.333595918393577
20,-6.784685704222385,-8.333595918393577,6.675600051879883,115.0,-6.784685704222385,-8.333595918393577
21,-8.22373102519991,-8.333595918393577,7.002927303314209,120.0,-8.22373102519991,-8.333595918393577
22,-7.958848634497797,-8.333595918393577,7.340005159378052,125.0,-7.958848634497797,-8.333595918393577
23,-7.398637080941674,-8.333595918393577,7.684439182281494,130.0,-7.398637080941674,-8.333595918393577
24,-7.680247897701676,-8.333595918393577,8.059091567993164,135.0,-7.680247897701676,-8.333595918393577
25,-7.574423617831468,-8.333595918393577,8.422934770584106,140.0,-7.574423617831468,-8.333595918393577
26,-7.2666180683457,-8.333595918393577,8.79731011390686,145.0,-7.2666180683457,-8.333595918393577
27,-7.389276623703326,-8.333595918393577,9.185368299484253,150.0,-7.389276623703326,-8.333595918393577
28,-7.6071366843058055,-8.333595918393577,9.676084280014038,155.0,-7.6071366843058055,-8.333595918393577
29,-8.006268189616208,-8.333595918393577,10.759204864501953,160.0,-8.006268189616208,-8.333595918393577
30,-7.569807892385302,-8.333595918393577,11.342883825302124,165.0,-7.569807892385302,-8.333595918393577
31,-8.657890948766674,-8.657890948766674,12.452229976654053,170.0,-8.657890948766674,-8.657890948766674
32,-8.055986222358383,-8.657890948766674,13.666093349456787,175.0,-8.055986222358383,-8.657890948766674
33,-8.179699796006421,-8.657890948766674,14.887308597564697,180.0,-8.179699796006421,-8.657890948766674
34,-8.034066473276315,-8.657890948766674,16.107970714569092,185.0,-8.034066473276315,-8.657890948766674
35,-7.844934270135123,-8.657890948766674,17.239332914352417,190.0,-7.844934270135123,-8.657890948766674
36,-9.55360582118429,-9.55360582118429,18.483107805252075,195.0,-9.55360582118429,-9.55360582118429
37,-8.345892705916281,-9.55360582118429,19.710873126983643,200.0,-8.345892705916281,-9.55360582118429
38,-7.934413712033074,-9.55360582118429,21.26156997680664,205.0,-7.934413712033074,-9.55360582118429
39,-8.00112063366914,-9.55360582118429,22.94515371322632,210.0,-8.00112063366914,-9.55360582118429
40,-7.812506422269046,-9.55360582118429,24.769994735717773,215.0,-7.812506422269046,-9.55360582118429
41,-8.450513865996074,-9.55360582118429,26.63055992126465,220.0,-8.450513865996074,-9.55360582118429
42,-8.27222106079729,-9.55360582118429,28.202825784683228,225.0,-8.27222106079729,-9.55360582118429
43,-6.430964622298422,-9.55360582118429,30.114153146743774,230.0,-6.430964622298422,-9.55360582118429
44,-8.06860655205501,-9.55360582118429,31.801151037216187,235.0,-8.06860655205501,-9.55360582118429
45,-7.849167012681442,-9.55360582118429,33.52443885803223,240.0,-7.849167012681442,-9.55360582118429
46,-8.093000349134408,-9.55360582118429,35.217275857925415,245.0,-8.093000349134408,-9.55360582118429
47,-7.412411019920399,-9.55360582118429,36.97267961502075,250.0,-7.412411019920399,-9.55360582118429
48,-8.065079294307617,-9.55360582118429,38.964592933654785,255.0,-8.065079294307617,-9.55360582118429
49,-7.15546552284656,-9.55360582118429,40.85929846763611,260.0,-7.15546552284656,-9.55360582118429
0,-1.2357119616622498,-3.242396507285492,0.5211834907531738,15.0,-1.2357119616622498,-3.242396507285492
1,-1.4430661033224437,-3.242396507285492,0.8255095481872559,20.0,-1.4430661033224437,-3.242396507285492
2,-3.3248600950251728,-3.3248600950251728,1.123969316482544,25.0,-3.3248600950251728,-3.3248600950251728
3,-1.7043861145147448,-3.3248600950251728,1.4327030181884766,30.0,-1.7043861145147448,-3.3248600950251728
4,-1.2436327594413064,-3.3248600950251728,1.8455841541290283,35.0,-1.2436327594413064,-3.3248600950251728
5,-2.511878618611122,-3.3248600950251728,2.1911001205444336,40.0,-2.511878618611122,-3.3248600950251728
6,-0.956977843525875,-3.3248600950251728,2.5269670486450195,45.0,-0.956977843525875,-3.3248600950251728
7,-1.9642812018649694,-3.3248600950251728,2.83132004737854,50.0,-1.9642812018649694,-3.3248600950251728
8,-3.563008540191631,-3.563008540191631,3.130854845046997,55.0,-3.563008540191631,-3.563008540191631
9,-2.4807620001531263,-3.563008540191631,3.47172212600708,60.0,-2.4807620001531263,-3.563008540191631
10,-0.5406443829074123,-3.563008540191631,3.870760440826416,65.0,-0.5406443829074123,-3.563008540191631
0,-2.5950367591511423,-3.7238080842831622,0.3860194683074951,15.0,-2.5950367591511423,-3.7238080842831622
1,-2.9626588162653595,-3.7238080842831622,0.640181303024292,20.0,-2.9626588162653595,-3.7238080842831622
2,-1.0595338167286519,-3.7238080842831622,0.8935511112213135,25.0,-1.0595338167286519,-3.7238080842831622
3,-3.199278807218615,-3.7238080842831622,1.1514995098114014,30.0,-3.199278807218615,-3.7238080842831622
4,-0.6208423341918579,-3.7238080842831622,1.4158167839050293,35.0,-0.6208423341918579,-3.7238080842831622
5,-2.788806977535132,-3.7238080842831622,1.6832423210144043,40.0,-2.788806977535132,-3.7238080842831622
6,-3.4564011147756823,-3.7238080842831622,1.955636739730835,45.0,-3.4564011147756823,-3.7238080842831622
7,-1.9179984978828974,-3.7238080842831622,2.2292587757110596,50.0,-1.9179984978828974,-3.7238080842831622
8,-0.6277454754866681,-3.7238080842831622,2.511920213699341,55.0,-0.6277454754866681,-3.7238080842831622
