Iteration,Last func val,Incumbent Value val,Time,Cum Train Time,Last func test,Incumbent Value test
10,-1.8608457972502461,-1.8608457972502461,3.8300893306732178,65.0,-1.8608457972502461,-1.8608457972502461
11,-1.7314128110166427,-1.8608457972502461,4.195835590362549,70.0,-1.7314128110166427,-1.8608457972502461
12,-2.427221646240051,-2.427221646240051,4.548251628875732,75.0,-2.427221646240051,-2.427221646240051
13,-1.8324112701972466,-2.427221646240051,4.952534914016724,80.0,-1.8324112701972466,-2.427221646240051
14,-0.4880188006695104,-2.427221646240051,5.306193590164185,85.0,-0.4880188006695104,-2.427221646240051
15,-0.09604969462233484,-2.427221646240051,5.664229154586792,90.0,-0.09604969462233484,-2.427221646240051
16,-1.7600862941569777,-2.427221646240051,6.029537677764893,95.0,-1.7600862941569777,-2.427221646240051
17,-0.9190223485787204,-2.427221646240051,6.403978586196899,100.0,-0.9190223485787204,-2.427221646240051
18,-1.4353995069259031,-2.427221646240051,6.783263683319092,105.0,-1.4353995069259031,-2.427221646240051
19,-0.05216049748837468,-2.427221646240051,7.250060319900513,110.0,-0.05216049748837468,-2.427221646240051
20,-0.6892810596839001,-2.427221646240051,7.667943239212036,115.0,-0.6892810596839001,-2.427221646240051
21,-0.5760234100409543,-2.427221646240051,8.102007389068604,120.0,-0.5760234100409543,-2.427221646240051
22,-0.39446527551535776,-2.427221646240051,8.611319303512573,125.0,-0.39446527551535776,-2.427221646240051
23,-0.5766591996218781,-2.427221646240051,9.060870170593262,130.0,-0.5766591996218781,-2.427221646240051
24,-0.06963576174034987,-2.427221646240051,9.673165798187256,135.0,-0.06963576174034987,-2.427221646240051
25,-0.3810075579024225,-2.427221646240051,10.294526100158691,140.0,-0.3810075579024225,-2.427221646240051
26,-0.9024391653474121,-2.427221646240051,10.796427249908447,145.0,-0.9024391653474121,-2.427221646240051
27,-0.1511708109615183,-2.427221646240051,11.297080993652344,150.0,-0.1511708109615183,-2.427221646240051
28,-1.5412008939919772,-2.427221646240051,11.802015781402588,155.0,-1.5412008939919772,-2.427221646240051
29,-0.24914290851857215,-2.427221646240051,12.264574766159058,160.0,-0.24914290851857215,-2.427221646240051
30,-0.675222274229012,-2.427221646240051,12.7848482131958,165.0,-0.675222274229012,-2.427221646240051
31,-0.9558416835369191,-2.427221646240051,13.31610918045044,170.0,-0.9558416835369191,-2.427221646240051
32,-0.3493458958906276,-2.427221646240051,13.848570346832275,175.0,-0.3493458958906276,-2.427221646240051
33,-0.5109932371068742,-2.427221646240051,14.387841701507568,180.0,-0.5109932371068742,-2.427221646240051
34,-0.8637308288642395,-2.427221646240051,14.914973258972168,185.0,-0.8637308288642395,-2.427221646240051
35,-0.328380818083749,-2.427221646240051,15.31031084060669,190.0,-0.328380818083749,-2.427221646240051
36,-0.5678909629125214,-2.427221646240051,15.717259883880615,195.0,-0.5678909629125214,-2.427221646240051
37,-1.1656272369640754,-2.427221646240051,16.127654790878296,200.0,-1.1656272369640754,-2.427221646240051
38,-0.5955301402732606,-2.427221646240051,16.529430389404297,205.0,-0.5955301402732606,-2.427221646240051
39,-0.38568894720996133,-2.427221646240051,16.93707036972046,210.0,-0.38568894720996133,-2.427221646240051
40,-0.9625403394198884,-2.427221646240051,17.364307641983032,215.0,-0.9625403394198884,-2.427221646240051
41,-1.1595025445893068,-2.427221646240051,17.78640055656433,220.0,-1.1595025445893068,-2.427221646240051
42,-2.4287517015968936,-2.4287517015968936,18.24832320213318,225.0,-2.4287517015968936,-2.4287517015968936
43,-0.39551423899236443,-2.4287517015968936,18.6821026802063,230.0,-0.39551423899236443,-2.4287517015968936
44,-1.497554506953552,-2.4287517015968936,19.126094341278076,235.0,-1.497554506953552,-2.4287517015968936
45,-0.861276296441177,-2.4287517015968936,19.57430076599121,240.0,-0.861276296441177,-2.4287517015968936
46,-0.9090175225402128,-2.4287517015968936,20.04073476791382,245.0,-0.9090175225402128,-2.4287517015968936
47,-0.12364468582049853,-2.4287517015968936,20.48730182647705,250.0,-0.12364468582049853,-2.4287517015968936
48,-1.1488224252140062,-2.4287517015968936,20.985222578048706,255.0,-1.1488224252140062,-2.4287517015968936
49,-1.0611188804348324,-2.4287517015968936,21.469753742218018,260.0,-1.0611188804348324,-2.4287517015968936
0,2.1185870202512307,2.1185870202512307,0.270723819732666,15.0,2.1185870202512307,2.1185870202512307
1,9.160025203710266,2.1185870202512307,0.5040853023529053,20.0,9.160025203710266,2.1185870202512307
2,9.535261285920264,2.1185870202512307,0.6462554931640625,25.0,9.535261285920264,2.1185870202512307
3,10.19489194123589,2.1185870202512307,0.8058562278747559,30.0,10.19489194123589,2.1185870202512307
4,8.070069751577519,2.1185870202512307,0.9476923942565918,35.0,8.070069751577519,2.1185870202512307
5,24.296228203367153,2.1185870202512307,1.098963737487793,40.0,24.296228203367153,2.1185870202512307
6,0.5084438648763295,0.5084438648763295,1.245927095413208,45.0,0.5084438648763295,0.5084438648763295
7,10.411204996563617,0.5084438648763295,1.4009270668029785,50.0,10.411204996563617,0.5084438648763295
8,10.709681706000815,0.5084438648763295,1.5528111457824707,55.0,10.709681706000815,0.5084438648763295
9,20.750397734044597,0.5084438648763295,1.7144675254821777,60.0,20.750397734044597,0.5084438648763295
10,17.013045887326037,0.5084438648763295,1.8731684684753418,65.0,17.013045887326037,0.5084438648763295
11,6.676473606953394,0.5084438648763295,2.0399463176727295,70.0,6.676473606953394,0.5084438648763295
12,3.3835389841125147,0.5084438648763295,2.2067108154296875,75.0,3.3835389841125147,0.5084438648763295
13,2.702835436689794,0.5084438648763295,2.396737813949585,80.0,2.702835436689794,0.5084438648763295
14,9.991636246858574,0.5084438648763295,2.571681499481201,85.0,9.991636246858574,0.5084438648763295
15,12.146132296162738,0.5084438648763295,2.754812240600586,90.0,12.146132296162738,0.5084438648763295
16,1.1033527029565606,0.5084438648763295,2.9384541511535645,95.0,1.1033527029565606,0.5084438648763295
17,8.933213357467555,0.5084438648763295,3.130599021911621,100.0,8.933213357467555,0.5084438648763295
18,5.783548534202412,0.5084438648763295,3.325059413909912,105.0,5.783548534202412,0.5084438648763295
19,2.881385159788505,0.5084438648763295,3.6657402515411377,110.0,2.881385159788505,0.5084438648763295
20,1.0728523853818726,0.5084438648763295,4.230652809143066,115.0,1.0728523853818726,0.5084438648763295
21,5.467436413338616,0.5084438648763295,4.569505453109741,120.0,5.467436413338616,0.5084438648763295
22,15.551340595480942,0.5084438648763295,4.904534101486206,125.0,15.551340595480942,0.5084438648763295
23,12.166860064561297,0.5084438648763295,5.2447426319122314,130.0,12.166860064561297,0.5084438648763295
24,3.5318494398639357,0.5084438648763295,5.655530691146851,135.0,3.5318494398639357,0.5084438648763295
25,9.817306399685735,0.5084438648763295,6.078454256057739,140.0,9.817306399685735,0.5084438648763295
26,6.112635246142652,0.5084438648763295,6.443012237548828,145.0,6.112635246142652,0.5084438648763295
27,20.710543085228505,0.5084438648763295,6.8740503787994385,150.0,20.710543085228505,0.5084438648763295
28,15.449934860765897,0.5084438648763295,7.250646352767944,155.0,15.449934860765897,0.5084438648763295
29,3.6304637812810663,0.5084438648763295,7.632741451263428,160.0,3.6304637812810663,0.5084438648763295
30,9.896634494450783,0.5084438648763295,8.001571893692017,165.0,9.896634494450783,0.5084438648763295
31,3.6575527240812256,0.5084438648763295,8.273892164230347,170.0,3.6575527240812256,0.5084438648763295
32,3.841845379066248,0.5084438648763295,8.578572511672974,175.0,3.841845379066248,0.5084438648763295
33,6.129441765145442,0.5084438648763295,8.988389492034912,180.0,6.129441765145442,0.5084438648763295
34,4.080211684015387,0.5084438648763295,9.350465297698975,185.0,4.080211684015387,0.5084438648763295
35,4.404069199298833,0.5084438648763295,9.692584037780762,190.0,4.404069199298833,0.5084438648763295
36,34.062025168643466,0.5084438648763295,10.01885724067688,195.0,34.062025168643466,0.5084438648763295
37,10.870688627945542,0.5084438648763295,10.34245777130127,200.0,10.870688627945542,0.5084438648763295
38,6.692017772538354,0.5084438648763295,10.680801391601562,205.0,6.692017772538354,0.5084438648763295
39,11.152682619366962,0.5084438648763295,11.02865481376648,210.0,11.152682619366962,0.5084438648763295
40,8.752525747202172,0.5084438648763295,11.36427354812622,215.0,8.752525747202172,0.5084438648763295
41,6.575215565297213,0.5084438648763295,11.714197635650635,220.0,6.575215565297213,0.5084438648763295
42,18.304663720814183,0.5084438648763295,12.054564476013184,225.0,18.304663720814183,0.5084438648763295
43,2.4421278447477195,0.5084438648763295,12.408495903015137,230.0,2.4421278447477195,0.5084438648763295
44,17.70426973291937,0.5084438648763295,12.769792318344116,235.0,17.70426973291937,0.5084438648763295
45,16.68199013081221,0.5084438648763295,13.128514289855957,240.0,16.68199013081221,0.5084438648763295
46,11.942977790846967,0.5084438648763295,13.504678726196289,245.0,11.942977790846967,0.5084438648763295
47,33.10721911121744,0.5084438648763295,13.90389609336853,250.0,33.10721911121744,0.5084438648763295
48,1.1079154923205803,0.5084438648763295,14.324682235717773,255.0,1.1079154923205803,0.5084438648763295
49,10.724712801973292,0.5084438648763295,14.733144760131836,260.0,10.724712801973292,0.5084438648763295
0,-5.8183622875248515,-5.8183622875248515,0.5294272899627686,15.0,-5.8183622875248515,-5.8183622875248515
1,-6.085724065738748,-6.085724065738748,0.9425005912780762,20.0,-6.085724065738748,-6.085724065738748
2,-6.1724239449282825,-6.1724239449282825,1.3618371486663818,25.0,-6.1724239449282825,-6.1724239449282825
3,-5.8321775405479155,-6.1724239449282825,1.859114170074463,30.0,-5.8321775405479155,-6.1724239449282825
4,-6.234475831210465,-6.234475831210465,2.404603958129883,35.0,-6.234475831210465,-6.234475831210465
5,-6.190500726921695,-6.234475831210465,3.0239293575286865,40.0,-6.190500726921695,-6.234475831210465
6,-6.37819063741742,-6.37819063741742,3.4802422523498535,45.0,-6.37819063741742,-6.37819063741742
7,-7.786510576041036,-7.786510576041036,3.9406797885894775,50.0,-7.786510576041036,-7.786510576041036
8,-7.9065876490414,-7.9065876490414,4.403801918029785,55.0,-7.9065876490414,-7.9065876490414
9,-7.071032081619951,-7.9065876490414,5.043327808380127,60.0,-7.071032081619951,-7.9065876490414
10,-6.704806058069183,-7.9065876490414,5.516522407531738,65.0,-6.704806058069183,-7.9065876490414
11,-6.951573136400929,-7.9065876490414,6.002576112747192,70.0,-6.951573136400929,-7.9065876490414
12,-7.695482528120636,-7.9065876490414,6.519623279571533,75.0,-7.695482528120636,-7.9065876490414
13,-7.011352112467729,-7.9065876490414,7.020557880401611,80.0,-7.011352112467729,-7.9065876490414
14,-6.994149040462287,-7.9065876490414,7.538751125335693,85.0,-6.994149040462287,-7.9065876490414
15,-7.917509989048371,-7.917509989048371,8.06985068321228,90.0,-7.917509989048371,-7.917509989048371
16,-7.300210700012856,-7.917509989048371,8.622518301010132,95.0,-7.300210700012856,-7.917509989048371
17,-6.7209065702848685,-7.917509989048371,9.189955711364746,100.0,-6.7209065702848685,-7.917509989048371
18,-8.100225689939242,-8.100225689939242,9.772965908050537,105.0,-8.100225689939242,-8.100225689939242
19,-7.258035543601084,-8.100225689939242,10.360311031341553,110.0,-7.258035543601084,-8.100225689939242
20,-7.3884877972275875,-8.100225689939242,10.964252233505249,115.0,-7.3884877972275875,-8.100225689939242
21,-7.146790553411636,-8.100225689939242,11.584443092346191,120.0,-7.146790553411636,-8.100225689939242
22,-7.655656901252562,-8.100225689939242,12.219175100326538,125.0,-7.655656901252562,-8.100225689939242
23,-7.029556801605066,-8.100225689939242,12.8688485622406,130.0,-7.029556801605066,-8.100225689939242
24,-7.148237683414186,-8.100225689939242,13.5230393409729,135.0,-7.148237683414186,-8.100225689939242
25,-7.362422986342271,-8.100225689939242,14.213488817214966,140.0,-7.362422986342271,-8.100225689939242
26,-7.7787726014866045,-8.100225689939242,14.917026281356812,145.0,-7.7787726014866045,-8.100225689939242
27,-8.294212112078712,-8.294212112078712,15.545657634735107,150.0,-8.294212112078712,-8.294212112078712
28,-7.356170450364176,-8.294212112078712,16.66883397102356,155.0,-7.356170450364176,-8.294212112078712
29,-7.763733406266773,-8.294212112078712,17.407464265823364,160.0,-7.763733406266773,-8.294212112078712
30,-7.664572284167385,-8.294212112078712,18.752037048339844,165.0,-7.664572284167385,-8.294212112078712
31,-8.375596564526019,-8.375596564526019,19.98385453224182,170.0,-8.375596564526019,-8.375596564526019
32,-8.66462859655011,-8.66462859655011,21.20949959754944,175.0,-8.66462859655011,-8.66462859655011
33,-8.34428984201751,-8.66462859655011,22.486939191818237,180.0,-8.34428984201751,-8.66462859655011
34,-8.588814466020812,-8.66462859655011,23.773513317108154,185.0,-8.588814466020812,-8.66462859655011
35,-8.381294683564203,-8.66462859655011,25.044426441192627,190.0,-8.381294683564203,-8.66462859655011
36,-8.42709498228858,-8.66462859655011,26.34119415283203,195.0,-8.42709498228858,-8.66462859655011
37,-7.794189006647603,-8.66462859655011,27.854174375534058,200.0,-7.794189006647603,-8.66462859655011
38,-8.157729426768293,-8.66462859655011,29.482924461364746,205.0,-8.157729426768293,-8.66462859655011
39,-8.196250696223547,-8.66462859655011,31.180975675582886,210.0,-8.196250696223547,-8.66462859655011
40,-8.0216007418101,-8.66462859655011,32.723137855529785,215.0,-8.0216007418101,-8.66462859655011
41,-7.389724947955679,-8.66462859655011,34.58919310569763,220.0,-7.389724947955679,-8.66462859655011
42,-8.678323508672673,-8.678323508672673,36.155280113220215,225.0,-8.678323508672673,-8.678323508672673
43,-8.438935232525639,-8.678323508672673,37.74068880081177,230.0,-8.438935232525639,-8.678323508672673
44,-7.40960431226555,-8.678323508672673,39.74639844894409,235.0,-7.40960431226555,-8.678323508672673
45,-8.366909283627981,-8.678323508672673,41.50828766822815,240.0,-8.366909283627981,-8.678323508672673
46,-7.846687042807214,-8.678323508672673,43.63128662109375,245.0,-7.846687042807214,-8.678323508672673
47,-9.069560094126084,-9.069560094126084,45.78437042236328,250.0,-9.069560094126084,-9.069560094126084
48,-8.417601396801238,-9.069560094126084,47.94017815589905,255.0,-8.417601396801238,-9.069560094126084
49,-8.528548068027986,-9.069560094126084,50.263548851013184,260.0,-8.528548068027986,-9.069560094126084
0,-2.3210977501300816,-3.3856225324753515,0.2818634510040283,15.0,-2.3210977501300816,-3.3856225324753515
1,-2.6557446647639122,-3.3856225324753515,0.5519545078277588,20.0,-2.6557446647639122,-3.3856225324753515
2,-0.7179180197145151,-3.3856225324753515,0.8243584632873535,25.0,-0.7179180197145151,-3.3856225324753515
3,-2.507201615874885,-3.3856225324753515,1.1833252906799316,30.0,-2.507201615874885,-3.3856225324753515
4,-1.8956223714303784,-3.3856225324753515,1.422989845275879,35.0,-1.8956223714303784,-3.3856225324753515
5,-0.5628958915647825,-3.3856225324753515,1.580414056777954,40.0,-0.5628958915647825,-3.3856225324753515
6,-2.9366751460212224,-3.3856225324753515,1.7435903549194336,45.0,-2.9366751460212224,-3.3856225324753515
7,-3.4354641799965577,-3.4354641799965577,1.9047653675079346,50.0,-3.4354641799965577,-3.4354641799965577
8,-2.4670563074721232,-3.4354641799965577,2.0729012489318848,55.0,-2.4670563074721232,-3.4354641799965577
9,-1.9425983984347737,-3.4354641799965577,2.2455673217773438,60.0,-1.9425983984347737,-3.4354641799965577
10,-0.6054165181204292,-3.4354641799965577,2.421299934387207,65.0,-0.6054165181204292,-3.4354641799965577
11,-2.617879504598037,-3.4354641799965577,2.6030473709106445,70.0,-2.617879504598037,-3.4354641799965577
12,-3.439467431649222,-3.439467431649222,2.7868380546569824,75.0,-3.439467431649222,-3.439467431649222
13,-2.4912692488742083,-3.439467431649222,3.003230571746826,80.0,-2.4912692488742083,-3.439467431649222
14,-2.918299601212533,-3.439467431649222,3.199075698852539,85.0,-2.918299601212533,-3.439467431649222
15,-2.5502079617697913,-3.439467431649222,3.3957014083862305,90.0,-2.5502079617697913,-3.439467431649222
16,-2.238589681693426,-3.439467431649222,3.5954349040985107,95.0,-2.238589681693426,-3.439467431649222
17,-1.4568063685943953,-3.439467431649222,3.8026599884033203,100.0,-1.4568063685943953,-3.439467431649222
18,-0.7641081177152238,-3.439467431649222,4.021796464920044,105.0,-0.7641081177152238,-3.439467431649222
19,-2.824206070319285,-3.439467431649222,4.241593360900879,110.0,-2.824206070319285,-3.439467431649222
20,-1.5725677668232314,-3.439467431649222,4.469171524047852,115.0,-1.5725677668232314,-3.439467431649222
21,-1.6128951549980437,-3.439467431649222,4.70233678817749,120.0,-1.6128951549980437,-3.439467431649222
22,-1.3054023754084474,-3.439467431649222,4.941203832626343,125.0,-1.3054023754084474,-3.439467431649222
23,-3.239570444272402,-3.439467431649222,5.192316055297852,130.0,-3.239570444272402,-3.439467431649222
24,-1.6222439061345861,-3.439467431649222,5.447298765182495,135.0,-1.6222439061345861,-3.439467431649222
25,-3.1466897629268495,-3.439467431649222,5.706286430358887,140.0,-3.1466897629268495,-3.439467431649222
26,-2.4940199853218994,-3.439467431649222,5.999521255493164,145.0,-2.4940199853218994,-3.439467431649222
27,-0.84488410060563,-3.439467431649222,6.476819276809692,150.0,-0.84488410060563,-3.439467431649222
28,-0.910920981169206,-3.439467431649222,6.838441610336304,155.0,-0.910920981169206,-3.439467431649222
29,-2.1366330808133123,-3.439467431649222,7.262698173522949,160.0,-2.1366330808133123,-3.439467431649222
30,-3.7149923234750144,-3.7149923234750144,7.712719202041626,165.0,-3.7149923234750144,-3.7149923234750144
31,-3.5886151582931958,-3.7149923234750144,8.13161015510559,170.0,-3.5886151582931958,-3.7149923234750144
32,-2.35601545249277,-3.7149923234750144,8.591066360473633,175.0,-2.35601545249277,-3.7149923234750144
33,-2.7044000286967886,-3.7149923234750144,8.985957384109497,180.0,-2.7044000286967886,-3.7149923234750144
34,-0.8380922485153698,-3.7149923234750144,9.350774049758911,185.0,-0.8380922485153698,-3.7149923234750144
35,-1.1789486507721474,-3.7149923234750144,9.662822723388672,190.0,-1.1789486507721474,-3.7149923234750144
36,-0.484847463435438,-3.7149923234750144,9.986103773117065,195.0,-0.484847463435438,-3.7149923234750144
37,-3.0094416185774646,-3.7149923234750144,10.311121225357056,200.0,-3.0094416185774646,-3.7149923234750144
38,-2.429117160539713,-3.7149923234750144,10.643904209136963,205.0,-2.429117160539713,-3.7149923234750144
39,-1.8767786955550885,-3.7149923234750144,10.986366510391235,210.0,-1.8767786955550885,-3.7149923234750144
40,-3.135526295623769,-3.7149923234750144,11.337976932525635,215.0,-3.135526295623769,-3.7149923234750144
41,-2.813601089908327,-3.7149923234750144,11.687572002410889,220.0,-2.813601089908327,-3.7149923234750144
42,-2.581068379867804,-3.7149923234750144,12.049296140670776,225.0,-2.581068379867804,-3.7149923234750144
43,-0.7697803279573001,-3.7149923234750144,12.41289210319519,230.0,-0.7697803279573001,-3.7149923234750144
44,-0.634691903282245,-3.7149923234750144,12.789268970489502,235.0,-0.634691903282245,-3.7149923234750144
45,-3.6709073871666997,-3.7149923234750144,13.17516803741455,240.0,-3.6709073871666997,-3.7149923234750144
46,-2.9325561069152117,-3.7149923234750144,13.52695894241333,245.0,-2.9325561069152117,-3.7149923234750144
47,-2.95377853708031,-3.7149923234750144,13.891402244567871,250.0,-2.95377853708031,-3.7149923234750144
48,-1.056636679393674,-3.7149923234750144,14.29751181602478,255.0,-1.056636679393674,-3.7149923234750144
49,-3.403286048759216,-3.7149923234750144,14.707041025161743,260.0,-3.403286048759216,-3.7149923234750144
0,-1.4656888097252583,-3.28973316010879,0.2838859558105469,15.0,-1.4656888097252583,-3.28973316010879
1,-1.1424031480269587,-3.28973316010879,0.5354442596435547,20.0,-1.1424031480269587,-3.28973316010879
2,-0.34071969756778475,-3.28973316010879,0.7916455268859863,25.0,-0.34071969756778475,-3.28973316010879
3,-1.1206511963590813,-3.28973316010879,1.107848882675171,30.0,-1.1206511963590813,-3.28973316010879
4,-3.1021372148827284,-3.28973316010879,1.351210355758667,35.0,-3.1021372148827284,-3.28973316010879
5,-3.236468719641472,-3.28973316010879,1.5029125213623047,40.0,-3.236468719641472,-3.28973316010879
